Date,Product,Region,Sales,Year,Month,Month_Name,Day,DayOfWeek,Day_Name,Quarter,DayOfYear,WeekOfYear,Is_Weekend,Is_Monday,Is_Friday,Is_Month_Start,Is_Month_End,Is_Q4,Is_December,Days_Since_Start,Lag_1,Lag_7,Lag_14,Lag_30,MA_7,MA_14,MA_30,Std_7
2021-06-08,Clothing,East,1137.59,2021,6,June,8,1,Tuesday,2,159,23,0,0,0,0,0,0,0,158,1150.17,1146.9,1081.75,1171.19,1214.5814285714284,1160.8764285714285,1139.0710000000001,75.67708160964276
2021-06-09,Clothing,East,1056.33,2021,6,June,9,2,Wednesday,2,160,23,0,0,0,0,0,0,0,159,1137.59,1132.93,1028.33,1163.53,1213.2514285714285,1164.865,1137.951,77.13261965138915
2021-06-10,Clothing,East,1098.2,2021,6,June,10,3,Thursday,2,161,23,0,0,0,0,0,0,0,160,1056.33,1211.8,1139.74,1060.93,1202.3085714285714,1166.865,1134.3776666666668,94.01349733390691
2021-06-11,Clothing,East,1164.74,2021,6,June,11,4,Friday,2,162,23,0,0,1,0,0,0,0,161,1098.2,1239.71,981.51,1036.17,1186.08,1163.8978571428572,1135.62,101.60066256345705
2021-06-12,Clothing,East,1423.01,2021,6,June,12,5,Saturday,2,163,23,1,0,0,0,0,0,0,162,1164.74,1308.05,1354.62,918.24,1175.3700000000001,1176.9857142857143,1139.9056666666665,98.92122943702961
2021-06-13,Clothing,East,1381.47,2021,6,June,13,6,Sunday,2,164,23,1,0,0,0,0,0,0,163,1423.01,1312.51,1147.72,1073.37,1191.792857142857,1181.8707142857143,1156.7313333333332,129.45145379823398
2021-06-14,Clothing,East,1190.86,2021,6,June,14,0,Monday,2,165,24,0,1,0,0,0,0,0,164,1381.47,1150.17,1016.53,1256.39,1201.6442857142858,1198.5671428571427,1167.0013333333334,142.16862568292464
2021-06-15,Clothing,East,1144.72,2021,6,June,15,1,Tuesday,2,166,24,0,0,0,0,0,0,0,165,1190.86,1137.59,1146.9,1212.49,1207.4571428571428,1211.0192857142858,1164.8169999999998,140.53569080655743
2021-06-16,Clothing,East,1213.01,2021,6,June,16,2,Wednesday,2,167,24,0,0,0,0,0,0,0,166,1144.72,1056.33,1132.93,1087.17,1208.4757142857143,1210.8635714285715,1162.558,139.96961061329782
2021-06-17,Clothing,East,1178.43,2021,6,June,17,3,Thursday,2,168,24,0,0,0,0,0,0,0,167,1213.01,1098.2,1211.8,1055.45,1230.8585714285714,1216.5835714285715,1166.7526666666668,123.09498140711976
2021-06-18,Clothing,East,1195.67,2021,6,June,18,4,Friday,2,169,24,0,0,1,0,0,0,0,168,1178.43,1164.74,1239.71,1068.0,1242.32,1214.2,1170.852,111.91153857697955
2021-06-19,Clothing,East,1285.56,2021,6,June,19,5,Saturday,2,170,24,1,0,0,0,0,0,0,169,1195.67,1423.01,1308.05,1053.53,1246.7385714285715,1211.054285714286,1175.1076666666668,108.9082599298717
2021-06-20,Clothing,East,1414.21,2021,6,June,20,6,Sunday,2,171,24,1,0,0,0,0,0,0,170,1285.56,1381.47,1312.51,1039.09,1227.1028571428571,1209.4478571428572,1182.8419999999999,80.52185246136384
2021-06-21,Clothing,East,1177.0,2021,6,June,21,0,Monday,2,172,25,0,1,0,0,0,0,0,171,1414.21,1190.86,1150.17,1359.05,1231.7800000000002,1216.712142857143,1195.346,91.22257651846273
2021-06-22,Clothing,East,1095.36,2021,6,June,22,1,Tuesday,2,173,25,0,0,0,0,0,0,0,172,1177.0,1144.72,1137.59,1319.74,1229.8,1218.6285714285714,1189.2776666666664,92.40157826934986
2021-06-23,Clothing,East,1140.67,2021,6,June,23,2,Wednesday,2,174,25,0,0,0,0,0,0,0,173,1095.36,1213.01,1056.33,1045.52,1222.7485714285715,1215.6121428571428,1181.7983333333332,101.41972086804671
2021-06-24,Clothing,East,1217.26,2021,6,June,24,3,Thursday,2,175,25,0,0,0,0,0,0,0,174,1140.67,1178.43,1098.2,1081.75,1212.4142857142856,1221.6364285714285,1184.9700000000003,106.15258559531914
2021-06-25,Clothing,East,1170.51,2021,6,June,25,4,Friday,2,176,25,0,0,1,0,1,0,0,175,1217.26,1195.67,1164.74,1028.33,1217.9614285714285,1230.1407142857145,1189.487,105.0899474146751
2021-06-26,Clothing,East,1343.28,2021,6,June,26,5,Saturday,2,177,25,1,0,0,0,1,0,0,176,1170.51,1285.56,1423.01,1139.74,1214.3671428571429,1230.5528571428572,1194.2263333333333,106.40150401729754
2021-06-27,Clothing,East,1502.57,2021,6,June,27,6,Sunday,2,178,25,1,0,0,0,1,0,0,177,1343.28,1414.21,1381.47,981.51,1222.6128571428574,1224.857857142857,1201.011,114.7474324642734
2021-06-28,Clothing,East,1263.06,2021,6,June,28,0,Monday,2,179,26,0,1,0,0,1,0,0,178,1502.57,1177.0,1190.86,1354.62,1235.2357142857143,1233.5078571428571,1218.3796666666667,141.15772535915826
2021-06-29,Clothing,East,1133.74,2021,6,June,29,1,Tuesday,2,180,26,0,0,0,0,1,0,0,179,1263.06,1095.36,1144.72,1147.72,1247.53,1238.6650000000002,1215.3276666666668,138.97108020496012
2021-06-30,Clothing,East,1142.07,2021,6,June,30,2,Wednesday,2,181,26,0,0,0,0,1,0,0,180,1133.74,1140.67,1213.01,1016.53,1253.0128571428572,1237.8807142857145,1214.8616666666667,132.5768896042707
2021-07-01,Clothing,East,1159.66,2021,7,July,1,3,Thursday,3,182,26,0,0,0,1,0,0,0,181,1142.07,1217.26,1178.43,1146.9,1253.212857142857,1232.8135714285713,1219.0463333333332,132.3800777703213
2021-07-02,Clothing,East,1206.96,2021,7,July,2,4,Friday,3,183,26,0,0,1,1,0,0,0,182,1159.66,1170.51,1195.67,1132.93,1244.9842857142855,1231.472857142857,1219.4716666666666,136.7067868172787
2021-07-03,Clothing,East,1431.97,2021,7,July,3,5,Saturday,3,184,26,1,0,0,1,0,0,0,183,1206.96,1343.28,1285.56,1211.8,1250.1914285714286,1232.2792857142856,1221.939333333333,134.06596640318216
2021-07-04,Clothing,East,1455.62,2021,7,July,4,6,Sunday,3,185,26,1,0,0,1,0,0,0,184,1431.97,1502.57,1414.21,1239.71,1262.8614285714284,1242.7371428571428,1229.2783333333332,147.81540553773763
2021-07-05,Clothing,East,1226.43,2021,7,July,5,0,Monday,3,186,27,0,1,0,1,0,0,0,185,1455.62,1263.06,1177.0,1308.05,1256.1542857142856,1245.695,1236.4753333333333,135.69397675862973
2021-07-06,Clothing,East,1253.57,2021,7,July,6,1,Tuesday,3,187,27,0,0,0,0,0,0,0,186,1226.43,1133.74,1095.36,1312.51,1250.9214285714286,1249.2257142857143,1233.7546666666667,136.08900071014494
2021-07-07,Clothing,East,1226.24,2021,7,July,7,2,Wednesday,3,188,27,0,0,0,0,0,0,0,187,1253.57,1142.07,1140.67,1150.17,1268.0400000000002,1260.5264285714286,1231.79,126.0591831905426
2021-07-08,Clothing,East,1162.55,2021,7,July,8,3,Thursday,3,189,27,0,0,0,0,0,0,0,188,1226.24,1159.66,1217.26,1137.59,1280.064285714286,1266.6385714285716,1234.3256666666666,115.62310969368622
2021-07-09,Clothing,East,1029.77,2021,7,July,9,4,Friday,3,190,27,0,0,1,0,0,0,0,189,1162.55,1206.96,1170.51,1056.33,1280.4771428571428,1262.7307142857142,1235.1576666666667,115.1256148321315
2021-07-10,Clothing,East,1455.64,2021,7,July,10,5,Saturday,3,191,27,1,0,0,0,0,0,0,190,1029.77,1431.97,1343.28,1098.2,1255.1642857142856,1252.6778571428572,1234.2723333333333,148.59764420038724
2021-07-11,Clothing,East,1368.51,2021,7,July,11,6,Sunday,3,192,27,1,0,0,0,0,0,0,191,1455.64,1455.62,1502.57,1164.74,1258.5457142857142,1260.7035714285714,1246.1870000000001,153.48060255910153
2021-07-12,Clothing,East,1221.98,2021,7,July,12,0,Monday,3,193,28,0,1,0,0,0,0,0,192,1368.51,1226.43,1263.06,1423.01,1246.1014285714284,1251.1278571428572,1252.9793333333332,137.54249069876255
2021-07-13,Clothing,East,1145.68,2021,7,July,13,1,Tuesday,3,194,28,0,0,0,0,0,0,0,193,1221.98,1253.57,1133.74,1381.47,1245.4657142857143,1248.1935714285714,1246.2783333333334,137.65879907185337
2021-07-14,Clothing,East,1125.38,2021,7,July,14,2,Wednesday,3,195,28,0,0,0,0,0,0,0,194,1145.68,1226.24,1142.07,1190.86,1230.052857142857,1249.0464285714286,1238.418666666667,142.55308130824926
2021-07-15,Clothing,East,1073.6,2021,7,July,15,3,Thursday,3,196,28,0,0,0,0,0,0,0,195,1125.38,1162.55,1159.66,1144.72,1215.6442857142858,1247.8542857142857,1236.236,147.9960058984867
2021-07-16,Clothing,East,1200.86,2021,7,July,16,4,Friday,3,197,28,0,0,1,0,0,0,0,196,1073.6,1029.77,1206.96,1213.01,1202.9371428571428,1241.707142857143,1233.8653333333334,156.8673442449905
2021-07-17,Clothing,East,1471.35,2021,7,July,17,5,Saturday,3,198,28,1,0,0,0,0,0,0,197,1200.86,1455.64,1431.97,1178.43,1227.3785714285714,1241.2714285714285,1233.4603333333332,137.52572685726545
2021-07-18,Clothing,East,1308.74,2021,7,July,18,6,Sunday,3,199,28,1,0,0,0,0,0,0,198,1471.35,1368.51,1455.62,1195.67,1229.6228571428571,1244.0842857142857,1243.224333333333,141.92925100371772
2021-07-19,Clothing,East,1180.77,2021,7,July,19,0,Monday,3,200,29,0,1,0,0,0,0,0,199,1308.74,1221.98,1226.43,1285.56,1221.0842857142857,1233.5928571428572,1246.9933333333333,133.7429170532215
2021-07-20,Clothing,East,1155.91,2021,7,July,20,1,Tuesday,3,201,29,0,0,0,0,0,0,0,200,1180.77,1145.68,1253.57,1414.21,1215.197142857143,1230.3314285714284,1243.5003333333334,134.60116229244204
2021-07-21,Clothing,East,1306.49,2021,7,July,21,2,Wednesday,3,202,29,0,0,0,0,0,0,0,201,1155.91,1125.38,1226.24,1177.0,1216.6585714285716,1223.3557142857142,1234.8903333333335,133.77357679160403
2021-07-22,Clothing,East,1224.03,2021,7,July,22,3,Thursday,3,203,29,0,0,0,0,0,0,0,202,1306.49,1073.6,1162.55,1095.36,1242.5314285714285,1229.087857142857,1239.2066666666667,130.65494880646182
2021-07-23,Clothing,East,1237.38,2021,7,July,23,4,Friday,3,204,29,0,0,1,0,0,0,0,203,1224.03,1200.86,1029.77,1140.67,1264.0214285714285,1233.4792857142857,1243.4956666666667,108.77808333614726
2021-07-24,Clothing,East,1367.1,2021,7,July,24,5,Saturday,3,205,29,1,0,0,0,0,0,0,204,1237.38,1471.35,1455.64,1217.26,1269.2385714285715,1248.3085714285714,1246.7193333333332,106.08636268446159
2021-07-25,Clothing,East,1359.64,2021,7,July,25,6,Sunday,3,206,29,1,0,0,0,1,0,0,205,1367.1,1308.74,1368.51,1170.51,1254.3457142857144,1241.984285714286,1251.7140000000002,76.04948758476192
2021-07-26,Clothing,East,1228.46,2021,7,July,26,0,Monday,3,207,30,0,1,0,0,1,0,0,206,1359.64,1180.77,1221.98,1343.28,1261.6171428571429,1241.3507142857143,1258.0183333333334,84.12211356401052
2021-07-27,Clothing,East,1292.38,2021,7,July,27,1,Tuesday,3,208,30,0,0,0,0,1,0,0,207,1228.46,1155.91,1145.68,1502.57,1268.43,1241.8135714285713,1254.191,78.20636206004438
2021-07-28,Clothing,East,1312.37,2021,7,July,28,2,Wednesday,3,209,30,0,0,0,0,1,0,0,208,1292.38,1306.49,1125.38,1263.06,1287.9257142857143,1252.2921428571428,1247.1846666666668,60.48372008431823
2021-07-29,Clothing,East,1178.59,2021,7,July,29,3,Thursday,3,210,30,0,0,0,0,1,0,0,209,1312.37,1224.03,1073.6,1133.74,1288.7657142857145,1265.6485714285714,1248.8283333333334,60.82438322941022
2021-07-30,Clothing,East,1178.69,2021,7,July,30,4,Friday,3,211,30,0,0,1,0,1,0,0,210,1178.59,1237.38,1200.86,1142.07,1282.2742857142857,1273.1478571428572,1250.3233333333333,70.53443411014347
2021-07-31,Clothing,East,1400.93,2021,7,July,31,5,Saturday,3,212,30,1,0,0,0,1,0,0,211,1178.69,1367.1,1471.35,1159.66,1273.8899999999999,1271.5642857142855,1251.544,79.65840821909562
2021-08-01,Clothing,East,1525.51,2021,8,August,1,6,Sunday,3,213,30,1,0,0,1,0,0,0,212,1400.93,1359.64,1308.74,1206.96,1278.7228571428573,1266.5342857142857,1259.5863333333334,86.94858053552652
2021-08-02,Clothing,East,1158.55,2021,8,August,2,0,Monday,3,214,31,0,1,0,1,0,0,0,213,1525.51,1228.46,1180.77,1431.97,1302.4185714285716,1282.017857142857,1270.204666666667,126.35019831518181
2021-08-03,Clothing,East,1230.26,2021,8,August,3,1,Tuesday,3,215,31,0,0,0,1,0,0,0,214,1158.55,1292.38,1155.91,1455.62,1292.4314285714286,1280.4307142857144,1261.0906666666667,135.59518802039318
2021-08-04,Clothing,East,1190.35,2021,8,August,4,2,Wednesday,3,216,31,0,0,0,1,0,0,0,215,1230.26,1312.37,1306.49,1226.43,1283.5571428571427,1285.7414285714283,1253.5786666666668,137.61682512375776
2021-08-05,Clothing,East,1209.67,2021,8,August,5,3,Thursday,3,217,31,0,0,0,1,0,0,0,216,1190.35,1178.59,1224.03,1253.57,1266.1257142857141,1277.4457142857143,1252.376,141.0441722602232
2021-08-06,Clothing,East,1280.01,2021,8,August,6,4,Friday,3,218,31,0,0,1,0,0,0,0,217,1209.67,1178.69,1237.38,1226.24,1270.5657142857142,1276.42,1250.9126666666666,138.29166181867765
2021-08-07,Clothing,East,1405.61,2021,8,August,7,5,Saturday,3,219,31,1,0,0,0,0,0,0,218,1280.01,1400.93,1367.1,1162.55,1285.0400000000002,1279.4650000000001,1252.7050000000002,132.24284189827972
2021-08-08,Clothing,East,1455.81,2021,8,August,8,6,Sunday,3,220,31,1,0,0,0,0,0,0,219,1405.61,1525.51,1359.64,1029.77,1285.7085714285713,1282.215714285714,1260.807,132.93640038612116
2021-08-09,Clothing,East,1187.05,2021,8,August,9,0,Monday,3,221,32,0,1,0,0,0,0,0,220,1455.81,1158.55,1228.46,1455.64,1275.7514285714285,1289.0849999999998,1275.0083333333334,113.11371659066133
2021-08-10,Clothing,East,1263.01,2021,8,August,10,1,Tuesday,3,222,32,0,0,0,0,0,0,0,221,1187.05,1230.26,1292.38,1368.51,1279.8228571428572,1286.1271428571429,1266.0553333333335,108.61553767214703
2021-08-11,Clothing,East,1194.08,2021,8,August,11,2,Wednesday,3,223,32,0,0,0,0,0,0,0,222,1263.01,1190.35,1312.37,1221.98,1284.5014285714285,1284.0292857142856,1262.5386666666668,106.81524726189191
2021-08-12,Clothing,East,1113.65,2021,8,August,12,3,Thursday,3,224,32,0,0,0,0,0,0,0,223,1194.08,1209.67,1178.59,1145.68,1285.0342857142857,1275.58,1261.6086666666665,106.27522286609498
2021-08-13,Clothing,East,1277.89,2021,8,August,13,4,Friday,3,225,32,0,0,1,0,0,0,0,224,1113.65,1280.01,1178.69,1125.38,1271.3171428571427,1270.9414285714286,1260.541,122.57121449920285
2021-08-14,Clothing,East,1319.06,2021,8,August,14,5,Saturday,3,226,32,1,0,0,0,0,0,0,225,1277.89,1405.61,1400.93,1073.6,1271.0142857142855,1278.027142857143,1265.6246666666666,122.54877285624487
2021-08-15,Clothing,East,1235.73,2021,8,August,15,6,Sunday,3,227,32,1,0,0,0,0,0,0,226,1319.06,1455.81,1525.51,1200.86,1258.6499999999999,1272.179285714286,1273.8066666666668,110.47734745186497
2021-08-16,Clothing,East,1196.09,2021,8,August,16,0,Monday,3,228,33,0,1,0,0,0,0,0,227,1235.73,1187.05,1158.55,1471.35,1227.2100000000003,1251.4807142857142,1274.969,68.27079829619791
2021-08-17,Clothing,East,1215.76,2021,8,August,17,1,Tuesday,3,229,33,0,0,0,0,0,0,0,228,1196.09,1263.01,1230.26,1308.74,1228.5014285714285,1254.162142857143,1265.793666666667,67.46525733753029
2021-08-18,Clothing,East,1277.92,2021,8,August,18,2,Wednesday,3,230,33,0,0,0,0,0,0,0,229,1215.76,1194.08,1190.35,1180.77,1221.7514285714285,1253.1264285714285,1262.6943333333331,65.779848339892
2021-08-19,Clothing,East,1380.37,2021,8,August,19,3,Thursday,3,231,33,0,0,0,0,0,0,0,230,1277.92,1113.65,1209.67,1155.91,1233.7285714285715,1259.3814285714286,1265.9326666666668,67.5116872421794
2021-08-20,Clothing,East,1142.81,2021,8,August,20,4,Friday,3,232,33,0,0,1,0,0,0,0,231,1380.37,1277.89,1280.01,1306.49,1271.8314285714284,1271.5742857142855,1273.4146666666666,63.59902866883389
2021-08-21,Clothing,East,1364.8,2021,8,August,21,5,Saturday,3,233,33,1,0,0,0,0,0,0,232,1142.81,1319.06,1405.61,1224.03,1252.5342857142857,1261.7742857142857,1267.9586666666664,79.86674670081128
2021-08-22,Clothing,East,1433.58,2021,8,August,22,6,Sunday,3,234,33,1,0,0,0,0,0,0,233,1364.8,1235.73,1455.81,1237.38,1259.0685714285714,1258.8592857142855,1272.651,87.70331149745239
2021-08-23,Clothing,East,1167.59,2021,8,August,23,0,Monday,3,235,34,0,1,0,0,0,0,0,234,1433.58,1196.09,1187.05,1367.1,1287.3328571428572,1257.2714285714285,1279.191,108.37334077380976
2021-08-24,Clothing,East,1140.88,2021,8,August,24,1,Tuesday,3,236,34,0,0,0,0,0,0,0,235,1167.59,1215.76,1263.01,1359.64,1283.2614285714285,1255.8814285714286,1272.5406666666665,112.81677112743101
2021-08-25,Clothing,East,1136.72,2021,8,August,25,2,Wednesday,3,237,34,0,0,0,0,1,0,0,236,1140.88,1277.92,1194.08,1228.46,1272.5642857142855,1247.157857142857,1265.2486666666666,123.34286181982668
2021-08-26,Clothing,East,1140.72,2021,8,August,26,3,Thursday,3,238,34,0,0,0,0,1,0,0,237,1136.72,1380.37,1113.65,1292.38,1252.392857142857,1243.0607142857145,1262.1906666666666,133.45258205498666
2021-08-27,Clothing,East,1122.29,2021,8,August,27,4,Friday,3,239,34,0,0,1,0,1,0,0,238,1140.72,1142.81,1277.89,1312.37,1218.1571428571428,1244.9942857142855,1257.1353333333332,125.66200628594794
2021-08-28,Clothing,East,1367.18,2021,8,August,28,5,Saturday,3,240,34,1,0,0,0,1,0,0,239,1122.29,1364.8,1319.06,1178.59,1215.2257142857143,1233.8799999999999,1250.7993333333332,127.93149414916637
2021-08-29,Clothing,East,1458.26,2021,8,August,29,6,Sunday,3,241,34,1,0,0,0,1,0,0,240,1367.18,1433.58,1235.73,1178.69,1215.5657142857142,1237.3171428571427,1257.0856666666666,128.397580436334
2021-08-30,Clothing,East,1211.96,2021,8,August,30,0,Monday,3,242,35,0,1,0,0,1,0,0,241,1458.26,1167.59,1196.09,1400.93,1219.0914285714284,1253.212142857143,1266.4046666666666,135.52300228234006
2021-08-31,Clothing,East,1105.71,2021,8,August,31,1,Tuesday,3,243,35,0,0,0,0,1,0,0,242,1211.96,1140.88,1215.76,1525.51,1225.43,1254.3457142857144,1260.1056666666666,133.73862730465507
2021-09-01,Clothing,East,1131.14,2021,9,September,1,2,Wednesday,3,244,35,0,0,0,1,0,0,0,243,1105.71,1136.72,1277.92,1158.55,1220.4057142857143,1246.4850000000001,1246.1123333333333,138.0359822482464
2021-09-02,Clothing,East,1060.13,2021,9,September,2,3,Thursday,3,245,35,0,0,0,1,0,0,0,244,1131.14,1140.72,1380.37,1230.26,1219.6085714285714,1236.0007142857144,1245.1986666666667,138.61470297537878
2021-09-03,Clothing,East,1226.97,2021,9,September,3,4,Friday,3,246,35,0,0,1,1,0,0,0,245,1060.13,1122.29,1142.81,1190.35,1208.0957142857144,1213.1264285714285,1239.5276666666666,149.20143105403355
2021-09-04,Clothing,East,1288.51,2021,9,September,4,5,Saturday,3,247,35,1,0,0,1,0,0,0,246,1226.97,1367.18,1364.8,1209.67,1223.05,1219.1378571428572,1240.7483333333332,144.33445280551265
2021-09-05,Clothing,East,1409.03,2021,9,September,5,6,Sunday,3,248,35,1,0,0,1,0,0,0,247,1288.51,1458.26,1433.58,1280.01,1211.8114285714287,1213.6885714285713,1243.3763333333334,133.92909933102342
2021-09-06,Clothing,East,1186.3,2021,9,September,6,0,Monday,3,249,36,0,1,0,0,0,0,0,248,1409.03,1211.96,1167.59,1405.61,1204.7785714285715,1211.935,1247.677,119.32732355843376
2021-09-07,Clothing,East,1043.71,2021,9,September,7,1,Tuesday,3,250,36,0,0,0,0,0,0,0,249,1186.3,1105.71,1140.88,1455.81,1201.1128571428574,1213.2714285714285,1240.3666666666666,119.46399969785716
2021-09-08,Clothing,East,973.19,2021,9,September,8,2,Wednesday,3,251,36,0,0,0,0,0,0,0,250,1043.71,1131.14,1136.72,1187.05,1192.2557142857142,1206.3307142857143,1226.63,129.58568257555126
2021-09-09,Clothing,East,1033.42,2021,9,September,9,3,Thursday,3,252,36,0,0,0,0,0,0,0,251,973.19,1060.13,1140.72,1263.01,1169.6914285714286,1194.65,1219.5013333333334,153.53898662647813
2021-09-10,Clothing,East,1162.04,2021,9,September,10,4,Friday,3,253,36,0,0,1,0,0,0,0,252,1033.42,1226.97,1122.29,1194.08,1165.8757142857144,1186.9857142857143,1211.8483333333331,157.00828023357522
2021-09-11,Clothing,East,1262.77,2021,9,September,11,5,Saturday,3,254,36,1,0,0,0,0,0,0,253,1162.04,1288.51,1367.18,1113.65,1156.6,1189.825,1210.7803333333334,154.69837814275928
2021-09-12,Clothing,East,1374.74,2021,9,September,12,6,Sunday,3,255,36,1,0,0,0,0,0,0,254,1262.77,1409.03,1458.26,1277.89,1152.922857142857,1182.3671428571429,1215.751,151.30912086567352
2021-09-13,Clothing,East,1225.42,2021,9,September,13,0,Monday,3,256,37,0,1,0,0,0,0,0,255,1374.74,1186.3,1211.96,1319.06,1148.0242857142857,1176.4014285714286,1218.9793333333334,141.8982643606735
2021-09-14,Clothing,East,1260.38,2021,9,September,14,1,Tuesday,3,257,37,0,0,0,0,0,0,0,256,1225.42,1043.71,1105.71,1235.73,1153.6128571428571,1177.3628571428574,1215.858,144.40518570031688
2021-09-15,Clothing,East,1134.51,2021,9,September,15,2,Wednesday,3,258,37,0,0,0,0,0,0,0,257,1260.38,973.19,1131.14,1196.09,1184.5657142857142,1188.4107142857142,1216.6796666666667,140.0780586978972
2021-09-16,Clothing,East,1159.14,2021,9,September,16,3,Thursday,3,259,37,0,0,0,0,0,0,0,258,1134.51,1033.42,1060.13,1215.76,1207.6114285714286,1188.6514285714286,1214.627,109.42221170441489
2021-09-17,Clothing,East,1163.22,2021,9,September,17,4,Friday,3,260,37,0,0,1,0,0,0,0,259,1159.14,1162.04,1226.97,1277.92,1225.5714285714287,1195.7235714285714,1212.7396666666668,83.25484659136926
2021-09-18,Clothing,East,1317.18,2021,9,September,18,5,Saturday,3,261,37,1,0,0,0,0,0,0,260,1163.22,1262.77,1288.51,1380.37,1225.74,1191.17,1208.9163333333333,83.10583232641808
2021-09-19,Clothing,East,1279.3,2021,9,September,19,6,Sunday,3,262,37,1,0,0,0,0,0,0,261,1317.18,1374.74,1409.03,1142.81,1233.5128571428572,1193.2178571428572,1206.8100000000002,89.44887528905114
2021-09-20,Clothing,East,958.57,2021,9,September,20,0,Monday,3,263,38,0,1,0,0,0,0,0,262,1279.3,1225.42,1186.3,1364.8,1219.8785714285714,1183.9514285714286,1211.3596666666667,69.3502079854063
2021-09-21,Clothing,East,1172.83,2021,9,September,21,1,Tuesday,3,264,38,0,0,0,0,0,0,0,263,958.57,1260.38,1043.71,1433.58,1181.757142857143,1167.685,1197.8186666666668,120.37127768066743
2021-09-22,Clothing,East,1060.24,2021,9,September,22,2,Wednesday,3,265,38,0,0,0,0,0,0,0,264,1172.83,1134.51,973.19,1167.59,1169.25,1176.907857142857,1189.127,115.28125519788628
2021-09-23,Clothing,East,1182.25,2021,9,September,23,3,Thursday,3,266,38,0,0,0,0,0,0,0,265,1060.24,1159.14,1033.42,1140.88,1158.6399999999999,1183.1257142857144,1185.5486666666668,122.22037105163857
2021-09-24,Clothing,East,1224.47,2021,9,September,24,4,Friday,3,267,38,0,0,1,0,0,0,0,266,1182.25,1163.22,1162.04,1136.72,1161.9414285714286,1193.7564285714286,1186.9276666666667,122.54781426428045
2021-09-25,Clothing,East,1337.08,2021,9,September,25,5,Saturday,3,268,38,1,0,0,0,1,0,0,267,1224.47,1317.18,1262.77,1140.72,1170.6914285714286,1198.2157142857143,1189.8526666666664,124.81990405227533
2021-09-26,Clothing,East,1426.86,2021,9,September,26,6,Sunday,3,269,38,1,0,0,0,1,0,0,268,1337.08,1279.3,1374.74,1122.29,1173.5342857142857,1203.5235714285716,1196.3980000000001,128.87315014607032
2021-09-27,Clothing,East,1176.06,2021,9,September,27,0,Monday,3,270,39,0,1,0,0,1,0,0,269,1426.86,958.57,1225.42,1367.18,1194.6142857142856,1207.2464285714286,1206.5503333333334,157.8642345875241
2021-09-28,Clothing,East,1131.81,2021,9,September,28,1,Tuesday,3,271,39,0,0,0,0,1,0,0,270,1176.06,1172.83,1260.38,1458.26,1225.6842857142856,1203.7207142857144,1200.1796666666667,120.69012785602945
2021-09-29,Clothing,East,1310.43,2021,9,September,29,2,Wednesday,3,272,39,0,0,0,0,1,0,0,271,1131.81,1060.24,1134.51,1211.96,1219.8242857142857,1194.537142857143,1189.298,124.61612427198747
