Date,Product,Region,Sales
2021-02-18,Clothing,South,850.55
2021-02-18,Clothing,North,997.66
2021-02-18,Electronics,West,1653.91
2021-02-18,Electronics,East,1633.02
2021-02-18,Electronics,South,1600.9
2021-02-18,Electronics,North,1709.39
2021-02-18,Clothing,West,795.51
2021-02-19,Furniture,East,1009.07
2021-02-19,Furniture,South,984.0
2021-02-19,Furniture,North,1124.46
2021-02-19,Food,West,846.99
2021-02-19,Food,East,656.2
2021-02-19,Food,South,599.35
2021-02-19,Food,North,825.84
2021-02-19,Furniture,West,1089.92
2021-02-19,Clothing,East,877.12
2021-02-19,Electronics,North,1816.34
2021-02-19,Electronics,South,1546.97
2021-02-19,Electronics,East,1643.66
2021-02-19,Clothing,West,930.51
2021-02-19,Clothing,North,943.19
2021-02-19,Clothing,South,679.62
2021-02-19,Electronics,West,1742.78
2021-02-20,Furniture,West,1108.17
2021-02-20,Furniture,East,1214.89
2021-02-20,Furniture,South,1071.58
2021-02-20,Furniture,North,1395.55
2021-02-20,Food,West,837.25
2021-02-20,Food,East,790.4
2021-02-20,Food,North,982.2
2021-02-20,Food,South,695.58
2021-02-20,Clothing,East,1033.15
2021-02-20,Clothing,South,926.24
2021-02-20,Clothing,North,1105.64
2021-02-20,Electronics,West,1879.76
2021-02-20,Electronics,East,1785.19
2021-02-20,Electronics,South,1614.68
2021-02-20,Electronics,North,2074.87
2021-02-20,Clothing,West,1062.81
2021-02-21,Food,South,827.11
2021-02-21,Furniture,East,1037.22
2021-02-21,Furniture,South,1038.73
2021-02-21,Furniture,North,1239.32
2021-02-21,Food,West,832.46
2021-02-21,Food,East,896.94
2021-02-21,Furniture,West,1154.68
2021-02-21,Food,North,868.49
2021-02-21,Clothing,East,1179.07
2021-02-21,Clothing,South,1038.62
2021-02-21,Clothing,North,1099.77
2021-02-21,Electronics,West,2012.35
2021-02-21,Electronics,East,1784.63
2021-02-21,Electronics,South,1719.78
2021-02-21,Electronics,North,2015.34
2021-02-21,Clothing,West,1072.17
2021-02-22,Furniture,West,1288.17
2021-02-22,Furniture,East,1030.29
2021-02-22,Furniture,South,972.35
2021-02-22,Furniture,North,1143.61
2021-02-22,Food,West,805.31
2021-02-22,Food,East,655.35
2021-02-22,Food,South,709.78
2021-02-22,Food,North,806.12
2021-02-22,Clothing,West,900.41
2021-02-22,Clothing,East,917.6
2021-02-22,Clothing,South,724.29
2021-02-22,Clothing,North,1072.1
2021-02-22,Electronics,West,1725.12
2021-02-22,Electronics,East,1575.83
2021-02-22,Electronics,South,1410.97
2021-02-22,Electronics,North,1678.06
2021-02-23,Furniture,West,1235.35
2021-02-23,Furniture,East,1125.21
2021-02-23,Furniture,South,832.79
2021-02-23,Furniture,North,1147.29
2021-02-23,Food,West,822.14
2021-02-23,Food,East,690.13
2021-02-23,Food,South,698.94
2021-02-23,Food,North,754.12
2021-02-23,Clothing,West,874.04
2021-02-23,Clothing,East,948.68
2021-02-23,Clothing,South,867.2
2021-02-23,Clothing,North,901.18
2021-02-23,Electronics,West,1657.49
2021-02-23,Electronics,East,1529.3
2021-02-23,Electronics,South,1429.1
2021-02-23,Electronics,North,1711.51
2021-02-24,Furniture,West,1186.74
2021-02-24,Furniture,East,1008.47
2021-02-24,Furniture,South,954.63
2021-02-24,Furniture,North,1087.38
2021-02-24,Food,West,898.01
2021-02-24,Food,East,721.83
2021-02-24,Food,South,632.36
2021-02-24,Food,North,717.98
2021-02-24,Clothing,East,837.41
2021-02-24,Clothing,South,921.17
2021-02-24,Clothing,North,1003.4
2021-02-24,Electronics,West,1734.97
2021-02-24,Electronics,East,1602.57
2021-02-24,Electronics,South,1440.28
2021-02-24,Electronics,North,1714.36
2021-02-24,Clothing,West,857.43
2021-02-25,Food,South,735.53
2021-02-25,Furniture,West,1143.62
2021-02-25,Furniture,East,1113.91
2021-02-25,Furniture,South,1021.09
2021-02-25,Furniture,North,1221.08
2021-02-25,Food,West,815.19
2021-02-25,Food,East,773.59
2021-02-25,Food,North,850.98
2021-02-25,Clothing,West,891.21
2021-02-25,Clothing,East,891.22
2021-02-25,Clothing,South,911.04
2021-02-25,Clothing,North,1005.85
2021-02-25,Electronics,West,1796.89
2021-02-25,Electronics,East,1541.09
2021-02-25,Electronics,South,1430.14
2021-02-25,Electronics,North,1996.29
2021-02-26,Furniture,West,1109.42
2021-02-26,Furniture,East,987.72
2021-02-26,Furniture,South,1090.93
2021-02-26,Furniture,North,1186.32
2021-02-26,Food,West,831.27
2021-02-26,Food,East,643.32
2021-02-26,Food,South,676.76
2021-02-26,Food,North,824.75
2021-02-26,Clothing,East,852.91
2021-02-26,Clothing,South,765.73
2021-02-26,Clothing,North,981.91
2021-02-26,Electronics,West,1636.68
2021-02-26,Electronics,East,1677.32
2021-02-26,Electronics,South,1481.06
2021-02-26,Electronics,North,1755.52
2021-02-26,Clothing,West,1015.62
2021-02-27,Food,South,691.8
2021-02-27,Furniture,West,1263.21
2021-02-27,Furniture,East,1099.43
2021-02-27,Furniture,South,955.21
2021-02-27,Furniture,North,1378.7
2021-02-27,Food,West,824.53
2021-02-27,Food,East,813.44
2021-02-27,Food,North,974.27
2021-02-27,Clothing,West,1117.84
2021-02-27,Clothing,East,990.2
2021-02-27,Clothing,South,962.09
2021-02-27,Clothing,North,1191.68
2021-02-27,Electronics,West,1947.97
2021-02-27,Electronics,East,1773.73
2021-02-27,Electronics,South,1774.02
2021-02-27,Electronics,North,2017.46
2021-02-28,Furniture,West,1225.22
2021-02-28,Furniture,East,1190.67
2021-02-28,Furniture,South,1122.82
2021-02-28,Furniture,North,1171.38
2021-02-28,Food,West,833.94
2021-02-28,Food,East,820.64
2021-02-28,Food,South,789.12
2021-02-28,Food,North,834.11
2021-02-28,Clothing,West,1065.8
2021-02-28,Clothing,East,1052.8
2021-02-28,Clothing,South,807.31
2021-02-28,Clothing,North,1031.11
2021-02-28,Electronics,West,2086.98
2021-02-28,Electronics,East,1737.48
2021-02-28,Electronics,South,1652.28
2021-02-28,Electronics,North,2136.0
2021-03-01,Furniture,East,1071.26
2021-03-01,Furniture,South,988.39
2021-03-01,Furniture,North,1180.74
2021-03-01,Food,West,831.05
2021-03-01,Food,East,697.52
2021-03-01,Food,South,733.84
2021-03-01,Food,North,702.64
2021-03-01,Furniture,West,1147.07
2021-03-01,Clothing,East,890.56
2021-03-01,Clothing,South,859.77
2021-03-01,Clothing,North,1012.77
2021-03-01,Electronics,West,1613.09
2021-03-01,Electronics,East,1426.91
2021-03-01,Electronics,South,1360.92
2021-03-01,Electronics,North,1900.29
2021-03-01,Clothing,West,1006.66
2021-03-02,Furniture,West,958.35
2021-03-02,Furniture,East,995.61
2021-03-02,Furniture,South,911.52
2021-03-02,Furniture,North,1223.18
2021-03-02,Food,West,715.11
2021-03-02,Food,East,710.69
2021-03-02,Food,South,573.95
2021-03-02,Food,North,784.66
2021-03-02,Clothing,West,1116.79
2021-03-02,Clothing,East,860.65
2021-03-02,Clothing,South,938.19
2021-03-02,Clothing,North,1009.92
2021-03-02,Electronics,West,1734.72
2021-03-02,Electronics,East,1565.23
2021-03-02,Electronics,South,1539.93
2021-03-02,Electronics,North,1793.04
2021-03-03,Furniture,West,946.62
2021-03-03,Furniture,East,1045.26
2021-03-03,Furniture,South,959.43
2021-03-03,Furniture,North,1134.62
2021-03-03,Food,West,816.69
2021-03-03,Food,East,793.75
2021-03-03,Food,South,589.66
2021-03-03,Food,North,787.73
2021-03-03,Clothing,West,977.63
2021-03-03,Clothing,East,840.86
2021-03-03,Clothing,South,872.65
2021-03-03,Clothing,North,1079.18
2021-03-03,Electronics,West,1739.76
2021-03-03,Electronics,East,1423.34
2021-03-03,Electronics,South,1261.22
2021-03-03,Electronics,North,1695.54
2021-03-04,Furniture,West,1164.04
2021-03-04,Furniture,East,1097.32
2021-03-04,Furniture,South,985.51
2021-03-04,Furniture,North,1212.45
2021-03-04,Food,West,718.51
2021-03-04,Food,East,707.68
2021-03-04,Food,South,706.41
2021-03-04,Food,North,882.63
2021-03-04,Clothing,West,1025.12
2021-03-04,Clothing,East,869.12
2021-03-04,Clothing,South,887.18
2021-03-04,Clothing,North,1159.13
2021-03-04,Electronics,West,1650.37
2021-03-04,Electronics,East,1470.48
2021-03-04,Electronics,South,1391.32
2021-03-04,Electronics,North,1714.53
2021-03-05,Furniture,East,1028.9
2021-03-05,Furniture,South,918.56
2021-03-05,Furniture,North,1198.33
2021-03-05,Food,West,788.51
2021-03-05,Food,East,685.43
2021-03-05,Food,South,628.32
2021-03-05,Food,North,745.43
2021-03-05,Furniture,West,1286.71
2021-03-05,Clothing,East,1031.17
2021-03-05,Clothing,South,801.11
2021-03-05,Clothing,North,1181.51
2021-03-05,Electronics,West,1692.32
2021-03-05,Electronics,East,1656.55
2021-03-05,Electronics,South,1402.75
2021-03-05,Electronics,North,1831.34
2021-03-05,Clothing,West,997.38
2021-03-06,Furniture,West,1338.99
2021-03-06,Furniture,East,1178.11
2021-03-06,Furniture,South,977.85
2021-03-06,Furniture,North,1197.67
2021-03-06,Food,West,950.01
2021-03-06,Food,East,756.21
2021-03-06,Food,South,766.35
2021-03-06,Food,North,906.25
2021-03-06,Clothing,West,1040.47
2021-03-06,Clothing,East,1062.18
2021-03-06,Clothing,South,938.0
2021-03-06,Clothing,North,1257.92
2021-03-06,Electronics,West,1902.21
2021-03-06,Electronics,East,1754.75
2021-03-06,Electronics,South,1661.55
2021-03-06,Electronics,North,2116.7
2021-03-07,Furniture,East,1120.55
2021-03-07,Furniture,South,1098.68
2021-03-07,Furniture,North,1342.74
2021-03-07,Food,West,874.26
2021-03-07,Food,East,748.22
2021-03-07,Food,South,807.76
2021-03-07,Food,North,979.26
2021-03-07,Furniture,West,1200.37
2021-03-07,Clothing,East,1126.41
2021-03-07,Clothing,South,1062.62
2021-03-07,Clothing,North,1196.91
2021-03-07,Electronics,West,1889.11
2021-03-07,Electronics,East,1838.55
2021-03-07,Electronics,South,1595.46
2021-03-07,Electronics,North,2113.41
2021-03-07,Clothing,West,1048.03
2021-03-08,Furniture,East,1028.86
2021-03-08,Furniture,South,984.28
2021-03-08,Furniture,North,1116.98
2021-03-08,Food,West,838.03
2021-03-08,Food,East,628.62
2021-03-08,Food,South,594.38
2021-03-08,Food,North,766.7
2021-03-08,Furniture,West,1153.61
2021-03-08,Clothing,East,991.71
2021-03-08,Clothing,South,662.07
2021-03-08,Clothing,North,1081.16
2021-03-08,Electronics,West,1645.01
2021-03-08,Electronics,East,1596.29
2021-03-08,Electronics,South,1531.36
2021-03-08,Electronics,North,1736.85
2021-03-08,Clothing,West,852.68
2021-03-09,Furniture,West,1134.9
2021-03-09,Furniture,East,1110.2
2021-03-09,Furniture,South,990.62
2021-03-09,Furniture,North,1188.96
2021-03-09,Food,West,897.97
2021-03-09,Food,East,687.55
2021-03-09,Food,South,637.88
2021-03-09,Food,North,768.24
2021-03-09,Clothing,West,1049.07
2021-03-09,Clothing,South,820.15
2021-03-09,Clothing,North,899.24
2021-03-09,Electronics,West,1634.96
2021-03-09,Electronics,East,1633.06
2021-03-09,Electronics,South,1349.17
2021-03-09,Electronics,North,1746.64
2021-03-09,Clothing,East,1016.9
2021-03-10,Food,South,546.38
2021-03-10,Furniture,West,1104.85
2021-03-10,Furniture,East,1190.11
2021-03-10,Furniture,South,759.12
2021-03-10,Furniture,North,1241.33
2021-03-10,Food,West,786.44
2021-03-10,Food,East,762.38
2021-03-10,Food,North,797.57
2021-03-10,Electronics,West,1675.0
2021-03-10,Clothing,East,963.68
2021-03-10,Electronics,North,1717.16
2021-03-10,Electronics,South,1430.52
2021-03-10,Electronics,East,1548.18
2021-03-10,Clothing,West,979.29
2021-03-10,Clothing,North,1078.93
2021-03-10,Clothing,South,851.91
2021-03-11,Furniture,West,1201.85
2021-03-11,Furniture,East,1049.11
2021-03-11,Furniture,South,957.63
2021-03-11,Furniture,North,1360.0
2021-03-11,Food,West,788.24
2021-03-11,Food,South,686.05
2021-03-11,Food,North,851.37
2021-03-11,Food,East,716.98
2021-03-11,Clothing,East,899.6
2021-03-11,Clothing,South,973.65
2021-03-11,Clothing,North,973.6
2021-03-11,Electronics,West,1587.8
2021-03-11,Electronics,East,1603.48
2021-03-11,Electronics,South,1368.28
2021-03-11,Electronics,North,1840.28
2021-03-11,Clothing,West,1002.42
2021-03-12,Food,South,677.25
2021-03-12,Furniture,West,1195.43
2021-03-12,Furniture,East,1016.27
2021-03-12,Furniture,South,993.79
2021-03-12,Furniture,North,1294.28
2021-03-12,Food,West,792.52
2021-03-12,Food,East,727.78
2021-03-12,Food,North,789.21
2021-03-12,Electronics,East,1606.1
2021-03-12,Clothing,East,934.68
2021-03-12,Clothing,South,774.93
2021-03-12,Clothing,North,1151.18
2021-03-12,Electronics,West,1580.65
2021-03-12,Electronics,South,1534.47
2021-03-12,Electronics,North,1840.66
2021-03-12,Clothing,West,929.56
2021-03-13,Food,South,734.69
2021-03-13,Furniture,West,1083.91
2021-03-13,Furniture,East,1090.77
2021-03-13,Furniture,South,1024.49
2021-03-13,Furniture,North,1438.88
2021-03-13,Food,West,758.86
2021-03-13,Food,East,723.27
2021-03-13,Food,North,872.11
2021-03-13,Electronics,East,1803.35
2021-03-13,Clothing,East,1073.55
2021-03-13,Clothing,South,1097.73
2021-03-13,Clothing,North,1190.81
2021-03-13,Electronics,West,1956.58
2021-03-13,Electronics,South,1541.33
2021-03-13,Electronics,North,2072.8
2021-03-13,Clothing,West,1180.27
2021-03-14,Furniture,West,1304.61
2021-03-14,Furniture,East,1269.5
2021-03-14,Furniture,South,1254.25
2021-03-14,Furniture,North,1391.45
2021-03-14,Food,West,746.15
2021-03-14,Food,East,706.23
2021-03-14,Food,South,862.16
2021-03-14,Food,North,716.39
2021-03-14,Clothing,East,1153.32
2021-03-14,Clothing,South,1155.31
2021-03-14,Clothing,North,1160.8
2021-03-14,Electronics,West,1983.84
2021-03-14,Electronics,East,1887.47
2021-03-14,Electronics,South,1534.74
2021-03-14,Electronics,North,1909.59
2021-03-14,Clothing,West,1146.81
2021-03-15,Food,South,654.95
2021-03-15,Furniture,West,991.91
2021-03-15,Furniture,East,1105.1
2021-03-15,Furniture,South,1060.78
2021-03-15,Furniture,North,1175.69
2021-03-15,Food,West,695.45
2021-03-15,Food,East,650.83
2021-03-15,Food,North,681.6
2021-03-15,Electronics,East,1617.37
2021-03-15,Clothing,East,862.37
2021-03-15,Electronics,North,1796.75
2021-03-15,Electronics,South,1511.18
2021-03-15,Clothing,West,967.14
2021-03-15,Clothing,North,1033.14
2021-03-15,Clothing,South,847.01
2021-03-15,Electronics,West,1705.48
2021-03-16,Food,South,678.79
2021-03-16,Furniture,West,1230.21
2021-03-16,Furniture,East,1053.57
2021-03-16,Furniture,South,1002.74
2021-03-16,Furniture,North,1159.54
2021-03-16,Food,West,796.1
2021-03-16,Food,East,615.12
2021-03-16,Food,North,755.57
2021-03-16,Clothing,West,888.1
2021-03-16,Clothing,East,923.08
2021-03-16,Clothing,South,788.56
2021-03-16,Clothing,North,1068.71
2021-03-16,Electronics,West,1662.37
2021-03-16,Electronics,East,1478.61
2021-03-16,Electronics,South,1518.2
2021-03-16,Electronics,North,1655.4
2021-03-17,Furniture,East,1015.21
2021-03-17,Furniture,South,1027.14
2021-03-17,Furniture,North,1101.46
2021-03-17,Food,West,723.25
2021-03-17,Food,East,636.62
2021-03-17,Food,South,759.09
2021-03-17,Furniture,West,1221.38
2021-03-17,Food,North,702.34
2021-03-17,Clothing,East,867.11
2021-03-17,Clothing,South,854.76
2021-03-17,Clothing,North,1030.03
2021-03-17,Electronics,West,1729.32
2021-03-17,Electronics,East,1567.54
2021-03-17,Electronics,South,1416.77
2021-03-17,Electronics,North,1755.91
2021-03-17,Clothing,West,939.43
2021-03-18,Furniture,West,1009.95
2021-03-18,Furniture,East,996.07
2021-03-18,Furniture,South,1119.41
2021-03-18,Furniture,North,1243.39
2021-03-18,Food,West,759.22
2021-03-18,Food,East,714.43
2021-03-18,Food,South,654.73
2021-03-18,Food,North,784.76
2021-03-18,Clothing,West,1021.43
2021-03-18,Clothing,South,872.79
2021-03-18,Clothing,North,933.71
2021-03-18,Electronics,West,1868.31
2021-03-18,Electronics,East,1491.48
2021-03-18,Electronics,South,1469.98
2021-03-18,Electronics,North,1684.96
2021-03-18,Clothing,East,961.16
2021-03-19,Food,South,651.13
2021-03-19,Furniture,West,1059.13
2021-03-19,Furniture,East,1040.98
2021-03-19,Furniture,South,880.37
2021-03-19,Furniture,North,1108.5
2021-03-19,Food,West,703.58
2021-03-19,Food,East,677.45
2021-03-19,Food,North,772.35
2021-03-19,Electronics,East,1494.56
2021-03-19,Clothing,East,957.18
2021-03-19,Electronics,North,1738.01
2021-03-19,Electronics,South,1641.67
2021-03-19,Clothing,West,1113.84
2021-03-19,Clothing,North,1158.96
2021-03-19,Clothing,South,817.1
2021-03-19,Electronics,West,1825.18
2021-03-20,Food,South,760.78
2021-03-20,Furniture,West,1187.92
2021-03-20,Furniture,East,1209.38
2021-03-20,Furniture,South,1092.45
2021-03-20,Furniture,North,1356.15
2021-03-20,Food,West,852.72
2021-03-20,Food,East,750.6
2021-03-20,Food,North,1000.44
2021-03-20,Clothing,West,1083.48
2021-03-20,Clothing,East,1173.84
2021-03-20,Clothing,South,1036.1
2021-03-20,Clothing,North,1062.14
2021-03-20,Electronics,West,1972.18
2021-03-20,Electronics,East,1785.88
2021-03-20,Electronics,South,1520.49
2021-03-20,Electronics,North,1991.48
2021-03-21,Food,West,866.11
2021-03-21,Furniture,North,1504.69
2021-03-21,Food,East,866.24
2021-03-21,Furniture,East,1183.93
2021-03-21,Furniture,West,1238.05
2021-03-21,Furniture,South,1115.09
2021-03-21,Food,South,720.25
2021-03-21,Food,North,815.26
2021-03-21,Clothing,East,1164.84
2021-03-21,Clothing,South,1092.73
2021-03-21,Clothing,North,1161.4
2021-03-21,Electronics,West,1822.66
2021-03-21,Electronics,East,1751.06
2021-03-21,Electronics,South,1531.58
2021-03-21,Electronics,North,1986.33
2021-03-21,Clothing,West,1221.58
2021-03-22,Clothing,West,1030.92
2021-03-22,Furniture,West,1115.27
2021-03-22,Furniture,East,1046.21
2021-03-22,Furniture,South,1025.76
2021-03-22,Furniture,North,1164.38
2021-03-22,Food,West,932.67
2021-03-22,Food,East,737.31
2021-03-22,Food,South,543.89
2021-03-22,Clothing,South,768.01
2021-03-22,Clothing,East,790.47
2021-03-22,Clothing,North,967.66
2021-03-22,Electronics,West,1768.01
2021-03-22,Electronics,East,1617.16
2021-03-22,Electronics,South,1439.93
2021-03-22,Electronics,North,1759.73
2021-03-22,Food,North,725.53
2021-03-23,Food,East,716.24
2021-03-23,Food,South,614.4
2021-03-23,Food,West,771.12
2021-03-23,Food,North,836.35
2021-03-23,Furniture,South,1000.89
2021-03-23,Furniture,East,1038.75
2021-03-23,Furniture,North,1256.72
2021-03-23,Furniture,West,1190.12
2021-03-23,Clothing,West,935.98
2021-03-23,Clothing,South,919.76
2021-03-23,Electronics,North,1830.73
2021-03-23,Electronics,South,1430.19
2021-03-23,Clothing,East,907.3
2021-03-23,Electronics,West,1713.74
2021-03-23,Clothing,North,977.52
2021-03-23,Electronics,East,1582.45
2021-03-24,Furniture,West,1112.8
2021-03-24,Furniture,East,970.73
2021-03-24,Furniture,South,830.51
2021-03-24,Furniture,North,1171.53
2021-03-24,Food,West,803.83
2021-03-24,Food,South,694.6
2021-03-24,Clothing,West,979.57
2021-03-24,Food,East,710.87
2021-03-24,Clothing,South,835.82
2021-03-24,Clothing,North,947.01
2021-03-24,Electronics,West,1573.19
2021-03-24,Electronics,East,1562.43
2021-03-24,Electronics,South,1493.79
2021-03-24,Electronics,North,1873.56
2021-03-24,Clothing,East,877.43
2021-03-24,Food,North,804.72
2021-03-25,Food,North,760.31
2021-03-25,Furniture,West,1221.51
2021-03-25,Furniture,East,1074.5
2021-03-25,Furniture,South,969.02
2021-03-25,Furniture,North,1180.22
2021-03-25,Food,West,783.94
2021-03-25,Food,East,692.36
2021-03-25,Food,South,648.68
2021-03-25,Clothing,West,968.82
2021-03-25,Clothing,South,953.25
2021-03-25,Clothing,North,1014.39
2021-03-25,Electronics,West,1792.43
2021-03-25,Electronics,East,1684.62
2021-03-25,Electronics,South,1497.44
2021-03-25,Electronics,North,1641.23
2021-03-25,Clothing,East,931.06
2021-03-26,Furniture,West,1140.51
2021-03-26,Furniture,East,931.36
2021-03-26,Furniture,South,996.65
2021-03-26,Furniture,North,1121.47
2021-03-26,Food,West,605.6
2021-03-26,Food,East,681.61
2021-03-26,Food,South,708.43
2021-03-26,Food,North,838.53
2021-03-26,Clothing,West,858.67
2021-03-26,Clothing,South,842.08
2021-03-26,Clothing,North,924.58
2021-03-26,Electronics,West,1768.45
2021-03-26,Electronics,East,1358.39
2021-03-26,Electronics,South,1342.84
2021-03-26,Electronics,North,1835.31
2021-03-26,Clothing,East,839.29
2021-03-27,Food,South,691.61
2021-03-27,Furniture,West,1249.7
2021-03-27,Furniture,East,1283.16
2021-03-27,Furniture,South,978.18
2021-03-27,Furniture,North,1198.33
2021-03-27,Food,West,971.41
2021-03-27,Clothing,West,1108.53
